Week,Position,Track,Artist,Plays,Track URL
2017-08-18--2017-08-25,182,White Iverson,Post Malone,268998,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
2017-08-18--2017-08-25,183,All Stars,Martin Solveig,266348,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
2017-08-18--2017-08-25,184,Side To Side,Ariana Grande,266347,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
2017-08-18--2017-08-25,185,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,266146,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
2017-08-18--2017-08-25,186,Treat You Better,Shawn Mendes,265496,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
2017-08-18--2017-08-25,187,All Night,The Vamps,265355,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
2017-08-18--2017-08-25,188,Addison Lee (Peng Ting Called Maddison),Not3s,264623,https://open.spotify.com/track/61AaiTZFfwruCncZ7m7CIg
2017-08-18--2017-08-25,189,In Bloom,Neck Deep,264069,https://open.spotify.com/track/6WoyghnMAvDDRbZfFbpwEo
2017-08-18--2017-08-25,190,Cold Water (feat. Justin Bieber & MØ),Major Lazer,264004,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
2017-08-18--2017-08-25,191,Radioactive,Imagine Dragons,263080,https://open.spotify.com/track/6Ep6BzIOB9tz3P4sWqiiAB
2017-08-18--2017-08-25,192,SUBEME LA RADIO,Enrique Iglesias,261637,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
2017-08-18--2017-08-25,193,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,258621,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
2017-08-18--2017-08-25,194,Green Light,Lorde,255406,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
2017-08-18--2017-08-25,195,Without Me,Eminem,254758,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2017-08-18--2017-08-25,196,Cake By The Ocean,DNCE,254622,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
2017-08-18--2017-08-25,197,OMG,Camila Cabello,254551,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
2017-08-18--2017-08-25,198,I Feel It Coming,The Weeknd,254423,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
2017-08-18--2017-08-25,199,Bad and Boujee (feat. Lil Uzi Vert),Migos,253751,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
2017-08-18--2017-08-25,200,Let's Dance To Joy Division,The Wombats,253517,https://open.spotify.com/track/60Ih7J2Q1o9shvMC2OAALu
2017-08-25--2017-09-01,1,Look What You Made Me Do,Taylor Swift,3486704,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
2017-08-25--2017-09-01,2,New Rules,Dua Lipa,3310473,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
2017-08-25--2017-09-01,3,Unforgettable,French Montana,2489592,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
2017-08-25--2017-09-01,4,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,2396213,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
2017-08-25--2017-09-01,5,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2245379,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2017-08-25--2017-09-01,6,Friends (with BloodPop®),Justin Bieber,2204183,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
2017-08-25--2017-09-01,7,Mi Gente,J Balvin,2150664,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2017-08-25--2017-09-01,8,Despacito - Remix,Luis Fonsi,2107228,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2017-08-25--2017-09-01,9,Came Here for Love,Sigala,1763113,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
2017-08-25--2017-09-01,10,Sorry Not Sorry,Demi Lovato,1748939,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
2017-08-25--2017-09-01,11,Mama,Jonas Blue,1715020,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
2017-08-25--2017-09-01,12,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,1678062,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
2017-08-25--2017-09-01,13,Sun Comes Up (feat. James Arthur),Rudimental,1677305,https://open.spotify.com/track/6SUocL0caib4mLHe8ZrZzi
2017-08-25--2017-09-01,14,Your Song,Rita Ora,1546393,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
2017-08-25--2017-09-01,15,Havana,Camila Cabello,1515837,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
2017-08-25--2017-09-01,16,Strip That Down,Liam Payne,1449513,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
2017-08-25--2017-09-01,17,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,1428767,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm
2017-08-25--2017-09-01,18,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1377513,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
2017-08-25--2017-09-01,19,2U (feat. Justin Bieber),David Guetta,1340317,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
2017-08-25--2017-09-01,20,More Than Friends (feat. Kelli-Leigh),James Hype,1317153,https://open.spotify.com/track/6YzvFfzQNxAUZWYjDOHo6H
2017-08-25--2017-09-01,21,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1314944,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
2017-08-25--2017-09-01,22,Reggaetón Lento (Remix),CNCO,1299315,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
2017-08-25--2017-09-01,23,Bestie,Yungen,1289273,https://open.spotify.com/track/638s8Qi75q1pXjuH86fJX7
2017-08-25--2017-09-01,24,What About Us,P!nk,1261499,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
2017-08-25--2017-09-01,25,Power (feat. Stormzy),Little Mix,1256615,https://open.spotify.com/track/4BJ5T8ZZZ3UrPG7k0OVQrp
2017-08-25--2017-09-01,26,Lonely Together (feat. Rita Ora),Avicii,1237761,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
2017-08-25--2017-09-01,27,XO TOUR Llif3,Lil Uzi Vert,1221471,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2017-08-25--2017-09-01,28,Crying in the Club,Camila Cabello,1198941,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
2017-08-25--2017-09-01,29,Shape of You,Ed Sheeran,1188823,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2017-08-25--2017-09-01,30,Questions,Chris Brown,1178960,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
2017-08-25--2017-09-01,31,Glorious (feat. Skylar Grey),Macklemore,1138932,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
2017-08-25--2017-09-01,32,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1131284,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
2017-08-25--2017-09-01,33,More Than You Know,Axwell /\ Ingrosso,1085843,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
2017-08-25--2017-09-01,34,Attention,Charlie Puth,1059548,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
2017-08-25--2017-09-01,35,There's Nothing Holdin' Me Back,Shawn Mendes,1038023,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
2017-08-25--2017-09-01,36,Rain,The Script,979967,https://open.spotify.com/track/6FemVsNUb2lzWsDRm14FUJ
2017-08-25--2017-09-01,37,Chasing Highs,ALMA,957669,https://open.spotify.com/track/6fTsxhIosAU6zXTAhSaemI
2017-08-25--2017-09-01,38,Congratulations,Post Malone,949525,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
2017-08-25--2017-09-01,39,Symphony (feat. Zara Larsson),Clean Bandit,909062,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
2017-08-25--2017-09-01,40,Get Low (with Liam Payne),Zedd,890167,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
2017-08-25--2017-09-01,41,Did You See,J Hus,886990,https://open.spotify.com/track/6DXEZzM4wBa3EOl0NCNSvz
2017-08-25--2017-09-01,42,Slow Hands,Niall Horan,863188,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
2017-08-25--2017-09-01,43,Signs,Drake,855048,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
2017-08-25--2017-09-01,44,HUMBLE.,Kendrick Lamar,840953,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2017-08-25--2017-09-01,45,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,827739,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
2017-08-25--2017-09-01,46,Praying,Kesha,827338,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
2017-08-25--2017-09-01,47,Something Just Like This,The Chainsmokers,806973,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
2017-08-25--2017-09-01,48,Silence,Marshmello,785629,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
2017-08-25--2017-09-01,49,Mr. Brightside,The Killers,783728,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
2017-08-25--2017-09-01,50,There for You,Martin Garrix,779492,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
2017-08-25--2017-09-01,51,Thunder,Imagine Dragons,778483,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
2017-08-25--2017-09-01,52,Without You (feat. Sandro Cavazza),Avicii,694008,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
2017-08-25--2017-09-01,53,SUBEME LA RADIO REMIX,Enrique Iglesias,675403,https://open.spotify.com/track/140ZXTyy731tJdisnQ5ulm
2017-08-25--2017-09-01,54,Boys,Charli XCX,656785,https://open.spotify.com/track/5o4yGlG0PfeVUa6ClIyOxq
2017-08-25--2017-09-01,55,Spirit,J Hus,647410,https://open.spotify.com/track/2vKVaAoTG6ag83gW3RHwIn
2017-08-25--2017-09-01,56,I Like Me Better,Lauv,638717,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
2017-08-25--2017-09-01,57,Galway Girl,Ed Sheeran,631270,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
2017-08-25--2017-09-01,58,Places,Martin Solveig,620920,https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj
2017-08-25--2017-09-01,59,No Promises (feat. Demi Lovato),Cheat Codes,612606,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
2017-08-25--2017-09-01,60,Would You Ever,Skrillex,600881,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
2017-08-25--2017-09-01,61,Jocelyn Flores,XXXTENTACION,599003,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
2017-08-25--2017-09-01,62,Bank Account,21 Savage,586059,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
2017-08-25--2017-09-01,63,Castle on the Hill,Ed Sheeran,578342,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
2017-08-25--2017-09-01,64,Unsigned,Hardy Caprio,577732,https://open.spotify.com/track/09QDTOldsJkM9ykxdTtAlf
2017-08-25--2017-09-01,65,One Last Time,Ariana Grande,574442,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi
2017-08-25--2017-09-01,66,Feel It Still,Portugal. The Man,557286,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
2017-08-25--2017-09-01,67,Rich Love (with Seeb),OneRepublic,546093,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
2017-08-25--2017-09-01,68,Solo Dance,Martin Jensen,545633,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
2017-08-25--2017-09-01,69,Fetish (feat. Gucci Mane),Selena Gomez,544860,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
2017-08-25--2017-09-01,70,1-800-273-8255,Logic,536399,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
2017-08-25--2017-09-01,71,BUTTERFLY EFFECT,Travis Scott,506282,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
2017-08-25--2017-09-01,72,On My Mind,Disciples,493421,https://open.spotify.com/track/5Xc74Dn1ZKH6H8XaVGOHXG
2017-08-25--2017-09-01,73,Passionfruit,Drake,491091,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
2017-08-25--2017-09-01,74,Either Way (feat. Joey Bada$$),Snakehips,466601,https://open.spotify.com/track/3nodtPfXcok53E8Uze8gvD
2017-08-25--2017-09-01,75,You Don't Know Me - Radio Edit,Jax Jones,465260,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
2017-08-25--2017-09-01,76,Perfect,Ed Sheeran,463546,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
2017-08-25--2017-09-01,77,Real Life,Duke Dumont,463280,https://open.spotify.com/track/04YFRczeeieYRlsrPJ8hjh
2017-08-25--2017-09-01,78,Finders Keepers,Mabel,459985,https://open.spotify.com/track/06BD7TeUR6mYbF6cWyzvZt
2017-08-25--2017-09-01,79,Mask Off,Future,458746,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
2017-08-25--2017-09-01,80,Young Dumb & Broke,Khalid,457542,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
2017-08-25--2017-09-01,81,Down,Fifth Harmony,455476,https://open.spotify.com/track/20H2Hd5AkUcRjB4yL3UQtJ
2017-08-25--2017-09-01,82,Slide (feat. Frank Ocean & Migos),Calvin Harris,446760,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
2017-08-25--2017-09-01,83,Redbone,Childish Gambino,445122,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
2017-08-25--2017-09-01,84,One Dance,Drake,444262,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2017-08-25--2017-09-01,85,Malibu,Miley Cyrus,441467,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
2017-08-25--2017-09-01,86,Two High,Moon Taxi,441146,https://open.spotify.com/track/0Z9HQ8YvHqdeOjTwsR3cS7
2017-08-25--2017-09-01,87,Swish Swish,Katy Perry,439322,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
2017-08-25--2017-09-01,88,All My Love (feat. Conor Maynard),Cash Cash,430224,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN
2017-08-25--2017-09-01,89,Most Girls,Hailee Steinfeld,422984,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
2017-08-25--2017-09-01,90,Believer,Imagine Dragons,422431,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
2017-08-25--2017-09-01,91,Bodak Yellow,Cardi B,420022,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
2017-08-25--2017-09-01,92,Big For Your Boots,Stormzy,416917,https://open.spotify.com/track/3uMB82o0qa7erhiZBW9KQC
2017-08-25--2017-09-01,93,Fluorescent Adolescent,Arctic Monkeys,410166,https://open.spotify.com/track/7e8utCy2JlSB8dRHKi49xM
2017-08-25--2017-09-01,94,Wonderwall - Remastered,Oasis,405731,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
2017-08-25--2017-09-01,95,Say You Won't Let Go,James Arthur,403083,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2017-08-25--2017-09-01,96,That's What I Like,Bruno Mars,398010,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
2017-08-25--2017-09-01,97,Aladdin,Not3s,397795,https://open.spotify.com/track/6x4Jfu1lYlgB6lRonjzPaO
2017-08-25--2017-09-01,98,Pompeii,Bastille,397306,https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795
2017-08-25--2017-09-01,99,Naive,The Kooks,392656,https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU
2017-08-25--2017-09-01,100,What Do I Know?,Ed Sheeran,391860,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
2017-08-25--2017-09-01,101,Don't Look Back in Anger - Remastered,Oasis,383877,https://open.spotify.com/track/0UvCh63URrLFcPkKt99hHd
2017-08-25--2017-09-01,102,Everybody Dies In Their Nightmares,XXXTENTACION,383703,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
2017-08-25--2017-09-01,103,Stay (with Alessia Cara),Zedd,380075,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
2017-08-25--2017-09-01,104,Despacito (Featuring Daddy Yankee),Luis Fonsi,374164,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2017-08-25--2017-09-01,105,What You Know,Two Door Cinema Club,368318,https://open.spotify.com/track/6jrMVRReY24qzCfe1BRrww
2017-08-25--2017-09-01,106,P.Y.T. (Pretty Young Thing),John Gibbons,365486,https://open.spotify.com/track/3Db8OhBMmNPLv2rHYoP7Wf
2017-08-25--2017-09-01,107,Fuck Love (feat. Trippie Redd),XXXTENTACION,364709,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
2017-08-25--2017-09-01,108,KMT,Drake,358806,https://open.spotify.com/track/2jTujnt0y344ai1rNOywgr
2017-08-25--2017-09-01,109,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,356853,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
2017-08-25--2017-09-01,110,It Ain't Me (with Selena Gomez),Kygo,353647,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
2017-08-25--2017-09-01,111,Bad Liar,Selena Gomez,351623,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
2017-08-25--2017-09-01,112,Happier,Ed Sheeran,350347,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
2017-08-25--2017-09-01,113,No More Sad Songs,Little Mix,350037,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO
2017-08-25--2017-09-01,114,Touch,Little Mix,347601,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
2017-08-25--2017-09-01,115,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,345089,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2017-08-25--2017-09-01,116,Shout Out to My Ex,Little Mix,344763,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
2017-08-25--2017-09-01,117,Unpredictable,Olly Murs,342940,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
2017-08-25--2017-09-01,118,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,340869,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
2017-08-25--2017-09-01,119,Closer,The Chainsmokers,339506,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2017-08-25--2017-09-01,120,She Moves In Her Own Way,The Kooks,338589,https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq
2017-08-25--2017-09-01,121,Human,Rag'n'Bone Man,327855,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
2017-08-25--2017-09-01,122,Starboy,The Weeknd,326171,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
2017-08-25--2017-09-01,123,goosebumps,Travis Scott,325744,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2017-08-25--2017-09-01,124,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,324775,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
2017-08-25--2017-09-01,125,Riptide,Vance Joy,324044,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
2017-08-25--2017-09-01,126,Revenge,XXXTENTACION,322304,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
2017-08-25--2017-09-01,127,Fisherman (feat. MoStack & MIST),J Hus,318846,https://open.spotify.com/track/0RIMrAUyLGBF7zAPdvgE73
2017-08-25--2017-09-01,128,Gold Digger,Kanye West,318118,https://open.spotify.com/track/5XJJdNPkwmbUwE79gv0NxK
2017-08-25--2017-09-01,129,September Song,JP Cooper,316513,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
2017-08-25--2017-09-01,130,Photograph,Ed Sheeran,313867,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
2017-08-25--2017-09-01,131,Ignition - Remix,R. Kelly,313376,https://open.spotify.com/track/5dNfHmqgr128gMY2tc5CeJ
2017-08-25--2017-09-01,132,Still Got Time,ZAYN,310156,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
2017-08-25--2017-09-01,133,iSpy (feat. Lil Yachty),KYLE,305221,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
2017-08-25--2017-09-01,134,You've Got The Love,Florence + The Machine,304506,https://open.spotify.com/track/6u9RqxALwkjJ1ukB1y8vuP
2017-08-25--2017-09-01,135,Thinking out Loud,Ed Sheeran,303448,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
2017-08-25--2017-09-01,136,Blank Space,Taylor Swift,302827,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
2017-08-25--2017-09-01,137,First Time,Kygo,302680,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
2017-08-25--2017-09-01,138,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,299848,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
2017-08-25--2017-09-01,139,Rihanna,Yxng Bane,299027,https://open.spotify.com/track/5kJEUjZUh1xPRUHQc8hEnq
2017-08-25--2017-09-01,140,Scared to Be Lonely,Martin Garrix,298906,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
2017-08-25--2017-09-01,141,Be The One,Dua Lipa,296895,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
2017-08-25--2017-09-01,142,Call Me,NEIKED,296146,https://open.spotify.com/track/08QmhAybC6VHeG8gah84qA
2017-08-25--2017-09-01,143,Issues,Julia Michaels,295713,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
2017-08-25--2017-09-01,144,"How Far I'll Go - From ""Moana""",Alessia Cara,295265,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
2017-08-25--2017-09-01,145,OMG,Camila Cabello,294901,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
2017-08-25--2017-09-01,146,No Scrubs,TLC,294823,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
2017-08-25--2017-09-01,147,Shake It Off,Taylor Swift,293976,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
2017-08-25--2017-09-01,148,Location,Khalid,292706,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
2017-08-25--2017-09-01,149,DNA.,Kendrick Lamar,291489,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
2017-08-25--2017-09-01,150,Sexual,NEIKED,291284,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
2017-08-25--2017-09-01,151,Hurtin' Me,Stefflon Don,289748,https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL
2017-08-25--2017-09-01,152,Pumped Up Kicks,Foster The People,288556,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
2017-08-25--2017-09-01,153,Starving,Hailee Steinfeld,286747,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
2017-08-25--2017-09-01,154,Sign of the Times,Harry Styles,286507,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
2017-08-25--2017-09-01,155,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,286172,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
2017-08-25--2017-09-01,156,She's So Lovely,Scouting For Girls,285596,https://open.spotify.com/track/0JpxNq2SYwPt2uSqdcSvyQ
2017-08-25--2017-09-01,157,Lean On (feat. MØ & DJ Snake),Major Lazer,283275,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
2017-08-25--2017-09-01,158,Queen & a Double,Joe Weller,283175,https://open.spotify.com/track/4v2mN4LKR3YMBvp5dxywaA
2017-08-25--2017-09-01,159,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,283169,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
2017-08-25--2017-09-01,160,Dive,Ed Sheeran,282329,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
2017-08-25--2017-09-01,161,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,281695,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
